Experiment log
Epoch	ClsLoss	SrcAcc	TarAcc
Epoch:205.0	0.0330	0.9879	0.5774
Epoch:206.0	0.0265	0.9933	0.5472
Epoch:207.0	0.0287	0.9890	0.5635
Epoch:208.0	0.0263	0.9915	0.5484
Epoch:209.0	0.0288	0.9908	0.5711
Epoch:210.0	0.0236	0.9933	0.5648
Epoch:211.0	0.0225	0.9918	0.5585
Epoch:212.0	0.0251	0.9908	0.5610
Epoch:213.0	0.0265	0.9915	0.5597
Epoch:214.0	0.0272	0.9922	0.5648
Epoch:215.0	0.0307	0.9908	0.5736
Epoch:216.0	0.0277	0.9918	0.5560
Epoch:217.0	0.0275	0.9908	0.5547
Epoch:218.0	0.0352	0.9886	0.5723
Epoch:219.0	0.0363	0.9922	0.5585
Epoch:220.0	0.0431	0.9890	0.5447
Epoch:221.0	0.0305	0.9911	0.5572
Epoch:222.0	0.0355	0.9883	0.5535
Epoch:223.0	0.0252	0.9922	0.5836
Epoch:224.0	0.0295	0.9915	0.5686
Epoch:225.0	0.0271	0.9908	0.5623
Epoch:226.0	0.0245	0.9933	0.5623
Epoch:227.0	0.0291	0.9911	0.5673
Epoch:228.0	0.0286	0.9911	0.5673
Epoch:229.0	0.0295	0.9911	0.5509
Epoch:230.0	0.0301	0.9929	0.5736
Epoch:231.0	0.0282	0.9901	0.5635
Epoch:232.0	0.0216	0.9933	0.5623
Epoch:233.0	0.0242	0.9925	0.5509
Epoch:234.0	0.0340	0.9890	0.5610
Epoch:235.0	0.0264	0.9925	0.5597
Epoch:236.0	0.0249	0.9933	0.5522
Epoch:237.0	0.0210	0.9933	0.5560
Epoch:238.0	0.0283	0.9897	0.5585
Epoch:239.0	0.0191	0.9947	0.5786
Epoch:240.0	0.0260	0.9915	0.5648
Epoch:241.0	0.0259	0.9908	0.5560
Epoch:242.0	0.0231	0.9915	0.5371
Epoch:243.0	0.0216	0.9929	0.5509
Epoch:244.0	0.0266	0.9904	0.5648
Epoch:245.0	0.0262	0.9922	0.5572
Epoch:246.0	0.0256	0.9922	0.5585
Epoch:247.0	0.0265	0.9922	0.5572
Epoch:248.0	0.0289	0.9915	0.5711
Epoch:249.0	0.0240	0.9918	0.5547
Epoch:250.0	0.0187	0.9957	0.5748
Epoch:251.0	0.0255	0.9918	0.5623
Epoch:252.0	0.0260	0.9925	0.5585
Epoch:253.0	0.0272	0.9922	0.5447
Epoch:254.0	0.0272	0.9933	0.5585
Epoch:255.0	0.0201	0.9947	0.5786
Epoch:256.0	0.0173	0.9943	0.5610
Epoch:257.0	0.0211	0.9922	0.5836
Epoch:258.0	0.0299	0.9911	0.5560
Epoch:259.0	0.0248	0.9904	0.5358
Epoch:260.0	0.0267	0.9922	0.5484
Epoch:261.0	0.0229	0.9925	0.5572
Epoch:262.0	0.0238	0.9915	0.5560
Epoch:263.0	0.0225	0.9925	0.5774
Epoch:264.0	0.0234	0.9925	0.5635
Epoch:265.0	0.0210	0.9950	0.5786
Epoch:266.0	0.0193	0.9933	0.5610
Epoch:267.0	0.0306	0.9918	0.5447
Epoch:268.0	0.0255	0.9922	0.5610
Epoch:269.0	0.0196	0.9940	0.5585
Epoch:270.0	0.0235	0.9929	0.5560
Epoch:271.0	0.0215	0.9943	0.5673
Epoch:272.0	0.0305	0.9904	0.5748
Epoch:273.0	0.0208	0.9933	0.5723
Epoch:274.0	0.0202	0.9933	0.5686
Epoch:275.0	0.0302	0.9911	0.5811
Epoch:276.0	0.0284	0.9908	0.5648
Epoch:277.0	0.0219	0.9933	0.5585
Epoch:278.0	0.0179	0.9943	0.5660
Epoch:279.0	0.0238	0.9915	0.5585
Epoch:280.0	0.0234	0.9925	0.5786
Epoch:281.0	0.0231	0.9922	0.5748
Epoch:282.0	0.0239	0.9922	0.5560
Epoch:283.0	0.0248	0.9915	0.5560
Epoch:284.0	0.0236	0.9925	0.5635
Epoch:285.0	0.0189	0.9954	0.5522
Epoch:286.0	0.0286	0.9915	0.5409
Epoch:287.0	0.0228	0.9929	0.5585
Epoch:288.0	0.0163	0.9947	0.5673
Epoch:289.0	0.0124	0.9965	0.5358
Epoch:290.0	0.0177	0.9950	0.5610
Epoch:291.0	0.0274	0.9918	0.5610
Epoch:292.0	0.0191	0.9929	0.5547
Epoch:293.0	0.0236	0.9933	0.5459
Epoch:294.0	0.0179	0.9936	0.5459
Epoch:295.0	0.0243	0.9922	0.5535
Epoch:296.0	0.0208	0.9925	0.5459
Epoch:297.0	0.0263	0.9929	0.5434
Epoch:298.0	0.0189	0.9940	0.5459
Epoch:299.0	0.0144	0.9957	0.5522
Epoch:300.0	0.0201	0.9940	0.5698
Epoch:301.0	0.0219	0.9925	0.5660
Epoch:302.0	0.0202	0.9954	0.5522
Epoch:303.0	0.0204	0.9940	0.5698
Epoch:304.0	0.0186	0.9947	0.5686
Epoch:305.0	0.0222	0.9922	0.5333
Epoch:306.0	0.0220	0.9929	0.5572
Epoch:307.0	0.0239	0.9943	0.5371
Epoch:308.0	0.0286	0.9908	0.5660
Epoch:309.0	0.0212	0.9929	0.5447
Epoch:310.0	0.0289	0.9911	0.5673
Epoch:311.0	0.0198	0.9950	0.5497
Epoch:312.0	0.0207	0.9933	0.5799
Epoch:313.0	0.0177	0.9950	0.5560
Epoch:314.0	0.0164	0.9947	0.5459
Epoch:315.0	0.0249	0.9922	0.5723
Epoch:316.0	0.0367	0.9929	0.5648
Epoch:317.0	0.0292	0.9915	0.5321
Epoch:318.0	0.0269	0.9915	0.5459
Epoch:319.0	0.0295	0.9894	0.5535
Epoch:320.0	0.0210	0.9929	0.5648
Epoch:321.0	0.0243	0.9918	0.5333
Epoch:322.0	0.0164	0.9957	0.5572
Epoch:323.0	0.0206	0.9936	0.5497
Epoch:324.0	0.0203	0.9915	0.5774
Epoch:325.0	0.0210	0.9925	0.5535
Epoch:326.0	0.0282	0.9901	0.5572
Epoch:327.0	0.0184	0.9936	0.5497
Epoch:328.0	0.0222	0.9940	0.5585
Epoch:329.0	0.0237	0.9929	0.5421
Epoch:330.0	0.0306	0.9908	0.5623
Epoch:331.0	0.0202	0.9933	0.5371
Epoch:332.0	0.0182	0.9943	0.5698
Epoch:333.0	0.0290	0.9904	0.5698
Epoch:334.0	0.0269	0.9911	0.5673
Epoch:335.0	0.0234	0.9915	0.5509
Epoch:336.0	0.0193	0.9922	0.5748
Epoch:337.0	0.0215	0.9922	0.5459
Epoch:338.0	0.0228	0.9933	0.5597
Epoch:339.0	0.0197	0.9943	0.5245
Epoch:340.0	0.0287	0.9922	0.5509
Epoch:341.0	0.0189	0.9929	0.5673
Epoch:342.0	0.0164	0.9957	0.5560
Epoch:343.0	0.0161	0.9947	0.5371
