Experiment log
Epoch	ClsLoss	SrcAcc	TarAcc
Epoch:419.0	0.0061	0.9982	0.7044
Epoch:420.0	0.0022	0.9996	0.6969
Epoch:421.0	0.0069	0.9986	0.6969
Epoch:422.0	0.0018	0.9996	0.6981
Epoch:423.0	0.0013	1.0000	0.7044
Epoch:424.0	0.0051	0.9979	0.6994
Epoch:425.0	0.0042	0.9986	0.6918
Epoch:426.0	0.0073	0.9989	0.6881
Epoch:427.0	0.0021	0.9993	0.6969
Epoch:428.0	0.0034	0.9989	0.6830
Epoch:429.0	0.0029	0.9993	0.7057
Epoch:430.0	0.0037	0.9989	0.7069
Epoch:431.0	0.0019	1.0000	0.6843
Epoch:432.0	0.0045	0.9982	0.6767
Epoch:433.0	0.0015	0.9996	0.6969
Epoch:434.0	0.0018	0.9993	0.6918
Epoch:435.0	0.0020	0.9996	0.7069
Epoch:436.0	0.0013	0.9996	0.6855
Epoch:437.0	0.0034	0.9989	0.7069
Epoch:438.0	0.0058	0.9993	0.6868
Epoch:439.0	0.0016	1.0000	0.6881
Epoch:440.0	0.0020	0.9993	0.6918
Epoch:441.0	0.0025	0.9996	0.6918
Epoch:442.0	0.0035	0.9993	0.6893
Epoch:443.0	0.0013	0.9996	0.6943
Epoch:444.0	0.0021	0.9996	0.6868
Epoch:445.0	0.0055	0.9975	0.6981
Epoch:446.0	0.0049	0.9982	0.7006
Epoch:447.0	0.0013	1.0000	0.7057
Epoch:448.0	0.0028	0.9996	0.6868
Epoch:449.0	0.0024	0.9996	0.7006
Epoch:450.0	0.0028	0.9993	0.7145
Epoch:451.0	0.0008	1.0000	0.7006
Epoch:452.0	0.0016	0.9996	0.7119
Epoch:453.0	0.0033	0.9989	0.7082
Epoch:454.0	0.0016	1.0000	0.6906
Epoch:455.0	0.0043	0.9986	0.7082
Epoch:456.0	0.0013	0.9996	0.7069
Epoch:457.0	0.0018	0.9996	0.6981
Epoch:458.0	0.0022	0.9993	0.6931
Epoch:459.0	0.0022	0.9993	0.6918
Epoch:460.0	0.0011	1.0000	0.7082
Epoch:461.0	0.0016	0.9996	0.7044
Epoch:462.0	0.0022	0.9989	0.7107
Epoch:463.0	0.0021	0.9996	0.6956
Epoch:464.0	0.0025	0.9996	0.6918
Epoch:465.0	0.0066	0.9989	0.7031
Epoch:466.0	0.0009	1.0000	0.6893
