Experiment log
Epoch	ClsLoss	SrcAcc	TarAcc
Epoch:177.0	1.6037	0.5580	0.3535
Epoch:178.0	1.6066	0.5797	0.3547
Epoch:179.0	1.5891	0.5715	0.3711
Epoch:180.0	1.6503	0.5680	0.3686
Epoch:181.0	1.5621	0.5637	0.3421
Epoch:182.0	1.6063	0.5712	0.3459
Epoch:183.0	1.7015	0.5815	0.3736
Epoch:184.0	1.5171	0.5747	0.3748
Epoch:185.0	1.6373	0.5815	0.3736
Epoch:186.0	1.5376	0.5861	0.3623
Epoch:187.0	1.6883	0.5651	0.3560
Epoch:188.0	1.5702	0.5722	0.3635
Epoch:189.0	1.5607	0.5786	0.3748
Epoch:190.0	1.5386	0.5808	0.3862
Epoch:191.0	1.5173	0.5911	0.3811
Epoch:192.0	1.5802	0.5690	0.3723
Epoch:193.0	1.6330	0.5729	0.3774
Epoch:194.0	1.5027	0.5900	0.3786
Epoch:195.0	1.5439	0.5896	0.3648
Epoch:196.0	1.5677	0.5928	0.3597
Epoch:197.0	1.5283	0.5868	0.3673
Epoch:198.0	1.4878	0.5886	0.3711
Epoch:199.0	1.5251	0.5864	0.3522
Epoch:200.0	1.6337	0.5953	0.3673
Epoch:201.0	1.4943	0.5982	0.4025
Epoch:202.0	1.5074	0.5879	0.3862
Epoch:203.0	1.5292	0.5847	0.3723
Epoch:204.0	1.5218	0.5928	0.3925
Epoch:205.0	1.4849	0.5911	0.4088
Epoch:206.0	1.5952	0.5786	0.3686
Epoch:207.0	1.5044	0.5967	0.3799
Epoch:208.0	1.4845	0.5843	0.3635
Epoch:209.0	1.5215	0.5840	0.3887
Epoch:210.0	1.5464	0.5779	0.3799
Epoch:211.0	1.5059	0.5942	0.3698
Epoch:212.0	1.5019	0.5921	0.3786
Epoch:213.0	1.4969	0.5992	0.3824
Epoch:214.0	1.6162	0.5928	0.3698
Epoch:215.0	1.4505	0.6053	0.4000
Epoch:216.0	1.5919	0.5854	0.3761
Epoch:217.0	1.4622	0.5967	0.3774
Epoch:218.0	1.4702	0.6045	0.3736
Epoch:219.0	1.5962	0.5871	0.3925
Epoch:220.0	1.5111	0.5964	0.3509
Epoch:221.0	1.4838	0.5999	0.3874
Epoch:222.0	1.5468	0.5896	0.4063
Epoch:223.0	1.5054	0.5893	0.3887
Epoch:224.0	1.5330	0.6003	0.3874
Epoch:225.0	1.5029	0.6042	0.3950
Epoch:226.0	1.4560	0.6056	0.3874
Epoch:227.0	1.4939	0.5825	0.3648
Epoch:228.0	1.4486	0.5989	0.4101
